Candidato;Palavra;Quantidade;Percentual;Acumulado
Bolsonaro;REPULSA;1;0;0
Bolsonaro;REJEITAM;1;0;0
Bolsonaro;AFROUXANDO;1;0;0
Bolsonaro;ROUBALHEIRA;2;0;0
Bolsonaro;ADICIONAL;4;0;0
Bolsonaro;COBRADA;2;0;0
Bolsonaro;EMBARQUE;3;0;0
Bolsonaro;DIVIDA;8;0;0
Bolsonaro;FORTALECE;4;0;0
Bolsonaro;UNITED;4;0;0
Bolsonaro;STATES;4;0;0
Bolsonaro;ATENDEREMOS;1;0;0
Bolsonaro;PLEITO;3;0;0
Bolsonaro;SANTAS;1;0;0
Bolsonaro;HERALDO;1;0;0
Bolsonaro;TRABALHAR;10;0;0
Bolsonaro;REFORMAS;7;0;0
Bolsonaro;PISTAS;1;0;0
Bolsonaro;AVIOES;6;0;0
Bolsonaro;CARROS;7;0;0
Bolsonaro;COMBATENTES;2;0;0
Bolsonaro;ROTEIRO;2;0;0
Bolsonaro;FORMULADO;1;0;0
Bolsonaro;LETICIA;1;0;0
Bolsonaro;AGUIAR;1;0;0
Bolsonaro;BILHETE;1;0;0
Bolsonaro;FERRAMENTA;6;0;0
Bolsonaro;MOSTRAMOS;5;0;0
Bolsonaro;NECESSARIAMENTE;2;0;0
Bolsonaro;MARKETING;3;0;0
Bolsonaro;REBAIXAMENTO;1;0;0
Bolsonaro;WAS;1;0;0
Bolsonaro;GREAT;4;0;0
Bolsonaro;PLEASURE;1;0;0
Bolsonaro;SENATOR;1;0;0
Bolsonaro;BRAZILIAN;8;0;0
Bolsonaro;AMERICAN;2;0;0
Bolsonaro;PEOPLE;5;0;0
Bolsonaro;LOT;1;0;0
Bolsonaro;GAIN;1;0;0
Bolsonaro;COOPERATION;1;0;0
Bolsonaro;FRIENDSHIP;2;0;0
Bolsonaro;GOVERNADOS;2;0;0
Bolsonaro;LIMPO;1;0;0
Bolsonaro;COLABORARAM;1;0;0
Bolsonaro;FICOU;6;0;0
Bolsonaro;ESFORCO;3;0;0
Bolsonaro;INSPETORES;1;0;0
Bolsonaro;PENITENCIARIO;3;0;0
Bolsonaro;RESIDENCIA;4;0;0
Bolsonaro;CONDUZIR;5;0;0
Bolsonaro;DESTINOS;4;0;0
Bolsonaro;DONA;2;0;0
Bolsonaro;CONSTATAMOS;1;0;0
Bolsonaro;CONCEDIDOS;2;0;0
Bolsonaro;CRUZEIRO;2;0;0
Bolsonaro;SULAC;1;0;0
Bolsonaro;TABATINGAAM;1;0;0
Bolsonaro;TEFEAM;1;0;0
Bolsonaro;MATEUSES;1;0;0
Bolsonaro;IMPERATRIZ;2;0;0
Bolsonaro;LUISMA;1;0;0
Bolsonaro;CORUMBAMS;1;0;0
Bolsonaro;ALTAMIRA;1;0;0
Bolsonaro;SANTAREMPA;1;0;0
Bolsonaro;PARNAIBA;2;0;0
Bolsonaro;TERESINAPI;1;0;0
Bolsonaro;QUESTIONOU;1;0;0
Bolsonaro;INCREDULA;1;0;0
Bolsonaro;CRE;1;0;0
Bolsonaro;INCENTIVOS;3;0;0
Bolsonaro;PERMANECERAO;1;0;0
Bolsonaro;TALENTOSOS;1;0;0
Bolsonaro;CARREIRAS;2;0;0
Bolsonaro;ACABARA;2;0;0
Bolsonaro;FINANCIANDO;3;0;0
Bolsonaro;ARGUMENTO;2;0;0
Bolsonaro;COMPRAM;1;0;0
Bolsonaro;IRRESTRITA;1;0;0
Bolsonaro;PIROTECNIAS;1;0;0
Bolsonaro;CCJ;2;0;0
Bolsonaro;DECIDIU;7;0;0
Bolsonaro;REVOGAR;2;0;0
Bolsonaro;CACS;5;0;0
Bolsonaro;PERDEM;1;0;0
Bolsonaro;COBREM;1;0;0
Bolsonaro;CEBOLA;1;0;0
Bolsonaro;FACAS;1;0;0
Bolsonaro;INDIGNACAO;3;0;0
Bolsonaro;CNI;3;0;0
Bolsonaro;CADETE;2;0;0
Bolsonaro;APRENDI;2;0;0
Bolsonaro;REVOGACO;1;0;0
Bolsonaro;DESNECESSARIOS;5;0;0
Bolsonaro;INCHADO;1;0;0
Bolsonaro;ATRAPALHAM;1;0;0
Bolsonaro;DESREGULAMENTAR;3;0;0
Bolsonaro;RETRANSMITEM;1;0;0
Bolsonaro;PENSAMENTOS;6;0;0
Bolsonaro;DECLARACAO;6;0;0
Bolsonaro;ESPECIAIS;4;0;0
Bolsonaro;COMANDOS;1;0;0
Bolsonaro;AUXILIARES;3;0;0
Bolsonaro;CORE;1;0;0
Bolsonaro;BUSQUEI;2;0;0
Bolsonaro;CONCESSIONARIA;1;0;0
Bolsonaro;MOTOCICLETA;1;0;0
Bolsonaro;PARAQUEDISMO;1;0;0
Bolsonaro;MERGULHO;4;0;0
Bolsonaro;PAIXOES;1;0;0
Bolsonaro;MINUTO;3;0;0
Bolsonaro;REVOLTA;2;0;0
Bolsonaro;BANDIDAGEM;4;0;0
Bolsonaro;VARGAS;3;0;0
Bolsonaro;PAPUDA;2;0;0
Bolsonaro;ANTIAMERICANO;1;0;0
Bolsonaro;COMECO;4;0;0
Bolsonaro;DESEJARAM;2;0;0
Bolsonaro;RELIGIOSA;1;0;0
Bolsonaro;ELIAKIN;1;0;0
Bolsonaro;COMUNIDADES;2;0;0
Bolsonaro;FUNAI;4;0;0
Bolsonaro;TURISTICO;3;0;0
Bolsonaro;RESGATA;3;0;0
Bolsonaro;DESENVOLVE;4;0;0
Bolsonaro;PROMETIDO;3;0;0
Bolsonaro;OBJETIVAMOS;1;0;0
Bolsonaro;DISPOSITIVOS;1;0;0
Bolsonaro;APONTE;1;0;0
Bolsonaro;FRACASSO;2;0;0
Bolsonaro;EXIMA;1;0;0
Bolsonaro;VULNERAVEIS;1;0;0
Bolsonaro;LEGADO;9;0;0
Bolsonaro;FRASE;2;0;0
Bolsonaro;PERMANENTE;1;0;0
Bolsonaro;PROTOTIPO;1;0;0
Bolsonaro;MISSIL;1;0;0
Bolsonaro;ANTINAVIO;1;0;0
Bolsonaro;AUTOSSUFICIENCIA;2;0;0
Bolsonaro;TECNOLOGICA;8;0;0
Bolsonaro;ABSOLVICAO;2;0;0
Bolsonaro;HONESTA;2;0;0
Bolsonaro;SALVOU;4;0;0
Bolsonaro;GONCALVES;2;0;0
Bolsonaro;FICARIAMOS;1;0;0
Bolsonaro;SABENDO;2;0;0
Bolsonaro;DEPENDESSEMOS;1;0;0
Bolsonaro;CORRENTISTAS;1;0;0
Bolsonaro;NASCIDOS;4;0;0
Bolsonaro;DEPOSITADO;3;0;0
Bolsonaro;AUTOMATICAMENTE;2;0;0
Bolsonaro;POUPANCA;2;0;0
Bolsonaro;MINISTRAR;1;0;0
Bolsonaro;CUMPREM;1;0;0
Bolsonaro;IMPARCIAL;1;0;0
Bolsonaro;CUSTE;1;0;0
Bolsonaro;FISCALIZADORA;1;0;0
Bolsonaro;IMPORTA;6;0;0
Bolsonaro;PROVADAS;1;0;0
Bolsonaro;TWEETS;5;0;0
Bolsonaro;CAPIXABAS;2;0;0
Bolsonaro;YSANI;1;0;0
Bolsonaro;KALAPALO;1;0;0
Bolsonaro;FLEXIBILIZACAO;1;0;0
Bolsonaro;ARMAMENTISTAS;1;0;0
Bolsonaro;VIOLENTO;3;0;0
Bolsonaro;DESCONSTRUCAO;1;0;0
Bolsonaro;TELOS;2;0;0
Bolsonaro;TORTURADO;2;0;0
Bolsonaro;APRENDIZES;1;0;0
Bolsonaro;SUBIU;2;0;0
Bolsonaro;EMPREENDEDOR;5;0;0
Bolsonaro;MANDANTES;5;0;0
Bolsonaro;TRF1;1;0;0
Bolsonaro;APREENDIDO;4;0;0
Bolsonaro;ENDERECO;3;0;0
Bolsonaro;ESTAQUEADOR;1;0;0
Bolsonaro;PERICIADO;1;0;0
Bolsonaro;LIMINAR;3;0;0
Bolsonaro;CONCEDIDA;6;0;0
Bolsonaro;AMAPA;3;0;0
Bolsonaro;SENTIMENTOS;5;0;0
Bolsonaro;PARENTES;1;0;0
Bolsonaro;EXECUTADOS;2;0;0
Bolsonaro;MANOEL;1;0;0
Bolsonaro;SATIRO;1;0;0
Bolsonaro;INADMISSIVEL;1;0;0
Bolsonaro;BARBARIDADE;1;0;0
Bolsonaro;ACONTECENDO;7;0;0
Bolsonaro;AEREAS;9;0;0
Bolsonaro;FIRMAM;2;0;0
Bolsonaro;APAGARAM;3;0;0
Bolsonaro;FEIA;2;0;0
Bolsonaro;CONTINUEM;4;0;0
Bolsonaro;CHEIRO;1;0;0
Bolsonaro;GOSTO;3;0;0
Bolsonaro;ASTUTO;1;0;0
Bolsonaro;CONCRETO;2;0;0
Bolsonaro;SAIO;1;0;0
Bolsonaro;PREOCUPAM;2;0;0
Bolsonaro;TORNARSEA;1;0;0
Bolsonaro;CONCRETA;1;0;0
Bolsonaro;CONSEGUIREM;2;0;0
Bolsonaro;BOCALIDADES;1;0;0
Bolsonaro;ACUSE;1;0;0
Bolsonaro;CHAMEOS;1;0;0
Bolsonaro;LENIN;1;0;0
Bolsonaro;ESTICADA;1;0;0
Bolsonaro;ESCADARIAS;1;0;0
Bolsonaro;INFORMAL;1;0;0
Bolsonaro;FLORESCER;1;0;0
Bolsonaro;REIWA;1;0;0
Bolsonaro;ASCENSAO;1;0;0
Bolsonaro;NARUHITO;2;0;0
Bolsonaro;REINADO;2;0;0
Bolsonaro;ADMIRAVEL;1;0;0
Bolsonaro;AKIHITO;1;0;0
Bolsonaro;BANZAI;2;0;0
Bolsonaro;REVOLTO;1;0;0
Bolsonaro;CHORUME;1;0;0
Bolsonaro;ENCONTRAM;2;0;0
Bolsonaro;BURLAR;2;0;0
Bolsonaro;REGISTRADOS;2;0;0
Bolsonaro;EXPANSAO;6;0;0
Bolsonaro;GIRO;4;0;0
Bolsonaro;IRONIZARAM;1;0;0
Bolsonaro;PRENATAL;1;0;0
Bolsonaro;ODONTOLOGICO;1;0;0
Bolsonaro;PARTOS;1;0;0
Bolsonaro;PREMATUROS;1;0;0
Bolsonaro;OUVIR;8;0;0
Bolsonaro;DAVID;2;0;0
Bolsonaro;HARARI;1;0;0
Bolsonaro;SABATINA;3;0;0
Bolsonaro;RESPONDER;6;0;0
Bolsonaro;CORREIO;4;0;0
Bolsonaro;BRAZILIENSE;2;0;0
Bolsonaro;APLAUDIDO;2;0;0
Bolsonaro;RETRATACAO;2;0;0
Bolsonaro;IRRESPONSAVELMENTE;3;0;0
Bolsonaro;ASSOCIARAM;2;0;0
Bolsonaro;CASOS;5;0;0
Bolsonaro;PICHACOES;1;0;0
Bolsonaro;REVELADOS;1;0;0
Bolsonaro;ORQUESTRADOS;1;0;0
Bolsonaro;FECHANDO;3;0;0
Bolsonaro;FESTA;12;0;0
Bolsonaro;PEAO;6;0;0
Bolsonaro;ATUAREM;2;0;0
Bolsonaro;VENNICIOS;1;0;0
Bolsonaro;TELES;1;0;0
Bolsonaro;PEDINDO;4;0;0
Bolsonaro;RESOLVI;1;0;0
Bolsonaro;IPI;2;0;0
Bolsonaro;VARIA;1;0;0
Bolsonaro;ULTIMAMOS;1;0;0
Bolsonaro;BAIXALOS;1;0;0
Bolsonaro;RIR;3;0;0
Bolsonaro;MITADAS;1;0;0
Bolsonaro;BOLSONABO;2;0;0
Bolsonaro;PROSPERA;1;0;0
Bolsonaro;MIAMI;1;0;0
Bolsonaro;REFORCA;4;0;0
Bolsonaro;TRANSFORMOUSE;2;0;0
Bolsonaro;CALOROSA;2;0;0
Bolsonaro;ISABELLA;1;0;0
Bolsonaro;REPERCUTIU;1;0;0
Bolsonaro;JANELA;1;0;0
Bolsonaro;APARTAMENTO;1;0;0
Bolsonaro;TEMPORARIA;4;0;0
Bolsonaro;OFENSA;5;0;0
Bolsonaro;ALMOCEI;1;0;0
Bolsonaro;HELENO;11;0;0
Bolsonaro;EXCOMANDANTE;1;0;0
Bolsonaro;NORMAL;3;0;0
Bolsonaro;MEDALHISTAS;2;0;0
Bolsonaro;OLIMPICOS;1;0;0
Bolsonaro;INDICO;4;0;0
Bolsonaro;TESOURAS;1;0;0
Bolsonaro;PRODUZIDA;1;0;0
Bolsonaro;PARECISMT;2;0;0
Bolsonaro;PROIMPEACHMENT;1;0;0
Bolsonaro;PETICAO;1;0;0
Bolsonaro;CUSPIR;2;0;0
Bolsonaro;DETENTORA;1;0;0
Bolsonaro;QUERIDINHO;2;0;0
Bolsonaro;DETESTAREM;1;0;0
Bolsonaro;AMAREM;1;0;0
Bolsonaro;CALALOS;1;0;0
Bolsonaro;OFENSAS;3;0;0
Bolsonaro;MENTIRAGE;1;0;0
Bolsonaro;VINHEDOS;1;0;0
Bolsonaro;VINHOS;1;0;0
Bolsonaro;ESPUMANTES;1;0;0
Bolsonaro;POSTAIS;1;0;0
Bolsonaro;PLANTIO;3;0;0
Bolsonaro;VINHAS;1;0;0
Bolsonaro;SIMBOLIZANDO;1;0;0
Bolsonaro;CULTIVO;3;0;0
Bolsonaro;CONE;1;0;0
Bolsonaro;VIABILIZAR;5;0;0
Bolsonaro;DOACAO;1;0;0
Bolsonaro;RESTANTE;3;0;0
Bolsonaro;ARRECADADOS;1;0;0
Bolsonaro;BENEFICENTES;1;0;0
Bolsonaro;FICAR;12;0;0
Bolsonaro;CONTRIBUIRAM;1;0;0
Bolsonaro;JAQUES;1;0;0
Bolsonaro;ERRAMOS;1;0;0
Bolsonaro;ESTADOACORDO;1;0;0
Bolsonaro;ALCANTACARAMA;1;0;0
Bolsonaro;FALTANDO;4;0;0
Bolsonaro;FORMALIZOU;1;0;0
Bolsonaro;SULAMERICANAS;1;0;0
Bolsonaro;CONSTITUIR;1;0;0
Bolsonaro;SOBREVIVE;1;0;0
Bolsonaro;AMARO;1;0;0
Bolsonaro;MONTADA;2;0;0
Bolsonaro;OPOSTA;1;0;0
Bolsonaro;ESQUECAMOS;2;0;0
Bolsonaro;SUBTENENTE;1;0;0
Bolsonaro;CONGONHAS;4;0;0
Bolsonaro;CADASTRESE;1;0;0
Bolsonaro;EMPLACA;1;0;0
Bolsonaro;HARWARD;1;0;0
Bolsonaro;DOCUMENTARIO;6;0;0
Bolsonaro;OFICIALMENTE;4;0;0
Bolsonaro;CLINTON;1;0;0
Bolsonaro;LEGENDADO;1;0;0
Bolsonaro;SUGERE;3;0;0
Bolsonaro;MAO;8;0;0
Bolsonaro;COLEGUINHA;1;0;0
Bolsonaro;ADULTOS;1;0;0
Bolsonaro;NAMORANDO;1;0;0
Bolsonaro;DIGA;6;0;0
Bolsonaro;RADAR;2;0;0
Bolsonaro;CAI;6;0;0
Bolsonaro;DESESQUERDIZAR;1;0;0
Bolsonaro;POLEMICAS;3;0;0
Bolsonaro;CRIADAS;5;0;0
Bolsonaro;PARCIAIS;3;0;0
Bolsonaro;SEGUIDA;1;0;0
Bolsonaro;ATINGIU;5;0;0
Bolsonaro;ABAIXO;3;0;0
Bolsonaro;HETERO;5;0;0
Bolsonaro;HIDRICA;1;0;0
Bolsonaro;PANFLETAGEM;2;0;0
Bolsonaro;GUARATINGUETA;1;0;0
Bolsonaro;LORENA;1;0;0
Bolsonaro;TAUBATE;1;0;0
Bolsonaro;ESTIMULAM;2;0;0
Bolsonaro;RACIOCINIO;2;0;0
Bolsonaro;LOGICO;1;0;0
Bolsonaro;PRIORIZAM;1;0;0
Bolsonaro;IDEOLOGIAS;5;0;0
Bolsonaro;CAPACITADOS;2;0;0
Bolsonaro;REGINA;2;0;0
Bolsonaro;DUARTE;3;0;0
Bolsonaro;FEMINISTAS;3;0;0
Bolsonaro;SELVA;17;0;0
Bolsonaro;SOMADO;1;0;0
Bolsonaro;POW;1;0;0
Bolsonaro;NOIS;4;0;0
Bolsonaro;HASHTAGS;2;0;0
Bolsonaro;LIDERAR;2;0;0
Bolsonaro;DEMOCRATICAMENTE;3;0;0
Bolsonaro;DEFENDEMOS;8;0;0
Bolsonaro;PREGAM;4;0;0
Bolsonaro;REGULACOES;1;0;0
Bolsonaro;ESTUPRADO;1;0;0
Bolsonaro;RACISTA;2;0;0
Bolsonaro;CRIANCACOMO;1;0;0
Bolsonaro;PODEREI;1;0;0
Bolsonaro;SABATINAS;2;0;0
Bolsonaro;ADIANTO;1;0;0
Bolsonaro;ATACAM;6;0;0
Bolsonaro;APOIADOR;1;0;0
Bolsonaro;MAX;1;0;0
Bolsonaro;MC;2;0;0
Bolsonaro;RELATA;2;0;0
Bolsonaro;BASEANDOSE;1;0;0
Bolsonaro;DESCONTRAIDO;1;0;0
Bolsonaro;ESCOLHI;1;0;0
Bolsonaro;EXISTIRA;1;0;0
Bolsonaro;ENCAMINHA;1;0;0
Bolsonaro;IDENTICA;2;0;0
Bolsonaro;JUNINA;1;0;0
Bolsonaro;PLANTA;2;0;0
Bolsonaro;INICIAL12;1;0;0
Bolsonaro;ACIDENTE;1;0;0
Bolsonaro;TALENTOSO;1;0;0
Bolsonaro;DINIZ;1;0;0
Bolsonaro;OCUPANTES;1;0;0
Bolsonaro;BRACOS;4;0;0
Bolsonaro;ABERTOS;4;0;0
Bolsonaro;MONTEZANO;1;0;0
Bolsonaro;PARECEU;1;0;0
Bolsonaro;DURADOURA;1;0;0
Bolsonaro;UNA;2;0;0
Bolsonaro;SATISFACCION;1;0;0
Bolsonaro;FUERTE;1;0;0
Bolsonaro;SEÑOR;1;0;0
Bolsonaro;DEFENSA;1;0;0
Bolsonaro;INSTANTES;3;0;0
Bolsonaro;EMBARCO;7;0;0
Bolsonaro;ALMEJAMOS;2;0;0
Bolsonaro;RESPEITADO;1;0;0
Bolsonaro;EXCLUIRAM;1;0;0
Bolsonaro;INSTAURA;1;0;0
Bolsonaro;JANOT;1;0;0
Bolsonaro;PERDAO;1;0;0
Bolsonaro;CAXIAS;3;0;0
Bolsonaro;TROUXE;3;0;0
Bolsonaro;INSISTENTE;1;0;0
Bolsonaro;ENGRENAGEM;1;0;0
Bolsonaro;PROVIDENCIAS;2;0;0
Bolsonaro;ASSENTOS;1;0;0
Bolsonaro;CAUSA;8;0;0
Bolsonaro;DESCREDITO;1;0;0
Bolsonaro;INVADIU;1;0;0
Bolsonaro;SEMANAL;6;0;0
Bolsonaro;SINGELA;1;0;0
Bolsonaro;COMPLETOU;1;0;0
Bolsonaro;PILAR;3;0;0
Bolsonaro;EVITARAM;1;0;0
Bolsonaro;TRATARAM;1;0;0
Bolsonaro;CORDIALIDADE;1;0;0
Bolsonaro;FORCADA;1;0;0
Bolsonaro;TOMEI;4;0;0
Bolsonaro;PARAM;5;0;0
Bolsonaro;COVARDIA;7;0;0
Bolsonaro;CINISMO;1;0;0
Bolsonaro;POUSANDO;1;0;0
Bolsonaro;ESCOLTADO;1;0;0
Bolsonaro;PARMEIRA;1;0;0
Bolsonaro;FOGAO;1;0;0
Bolsonaro;VOX;1;0;0
Bolsonaro;SIMULACAO;1;0;0
Bolsonaro;CONQUISTARMOS;1;0;0
Bolsonaro;ENGAJADOS;1;0;0
Bolsonaro;ENCARANDO;1;0;0
Bolsonaro;OPOSITOR;1;0;0
Bolsonaro;INSPECAO;1;0;0
Bolsonaro;OBJETIVANDO;2;0;0
Bolsonaro;DISFARCADOS;1;0;0
Bolsonaro;ACERTOU;1;0;0
Bolsonaro;AIBOA;1;0;0
Bolsonaro;NATURAIS;7;0;0
Bolsonaro;COMBINACAO;2;0;0
Bolsonaro;TERMOS;6;0;0
Bolsonaro;INTEGRAM;1;0;0
Bolsonaro;DIVULGADA;1;0;0
Bolsonaro;CUSTAREM;1;0;0
Bolsonaro;APLICALA;1;0;0
Bolsonaro;EXISTENCIA;4;0;0
Bolsonaro;RETRIBUINDO;1;0;0
Bolsonaro;ARTIGO;6;0;0
Bolsonaro;CONSERVADOR;3;0;0
Bolsonaro;POUPADAS;1;0;0
Bolsonaro;TORCENDO;1;0;0
Bolsonaro;PAIXAO;3;0;0
Bolsonaro;ATUALIZADOS;1;0;0
Bolsonaro;SALVAS;4;0;0
Bolsonaro;INDULTOS;2;0;0
Bolsonaro;DESARMAR;5;0;0
Bolsonaro;PROGRESSAO;2;0;0
Bolsonaro;SAIDOES;3;0;0
Bolsonaro;DERIVA;2;0;0
Bolsonaro;ABRACORP;2;0;0
Bolsonaro;MOVIMENTADOS;1;0;0
Bolsonaro;TOTALIZANDO;4;0;0
Bolsonaro;KKKKKKKK;5;0;0
Bolsonaro;ABRACOBRASIL;1;0;0
Bolsonaro;TENDENCIOSOS;1;0;0
Bolsonaro;BOCALIDADE;2;0;0
Bolsonaro;BOBAS;1;0;0
Bolsonaro;SANTANA;1;0;0
Bolsonaro;TAXAR;3;0;0
Bolsonaro;SOL;1;0;0
Bolsonaro;ESTIMULAR;5;0;0
Bolsonaro;RISADA;2;0;0
Bolsonaro;RAMPA;1;0;0
Bolsonaro;PURAMENTE;3;0;0
Bolsonaro;FACULTATIVO;1;0;0
Bolsonaro;SABERAO;1;0;0
Bolsonaro;OUVIAMOS;1;0;0
Bolsonaro;GLOBALISMO;2;0;0
Bolsonaro;HOMBRIDADE;1;0;0
Bolsonaro;ESCUTAR;2;0;0
Bolsonaro;CONTINUARAM;1;0;0
Bolsonaro;TRATALAS;1;0;0
Bolsonaro;TEORIA;1;0;0
Bolsonaro;CONSPIRACAO;3;0;0
Bolsonaro;DESBUROCRATIZACOES;2;0;0
Bolsonaro;PLN;2;0;0
Bolsonaro;PODEREMOS;3;0;0
Bolsonaro;IDOSOS;4;0;0
Bolsonaro;BPC;2;0;0
Bolsonaro;VACINACAO;1;0;0
Bolsonaro;GRIPE;1;0;0
Bolsonaro;DERROTADO;3;0;0
Bolsonaro;PERDI;1;0;0
Bolsonaro;CATAR;2;0;0
Bolsonaro;LANCARA;1;0;0
Bolsonaro;LIXO;10;0;0
Bolsonaro;ILHABELA;1;0;0
Bolsonaro;TUBARAOBALEIA;1;0;0
Bolsonaro;SIMBOLO;3;0;0
Bolsonaro;PREENCHIDO;1;0;0
Bolsonaro;RETIRADO;2;0;0
Bolsonaro;OYASUMINASAI;1;0;0
Bolsonaro;POPULARIDADE;1;0;0
Bolsonaro;MOTOSSERRA;1;0;0
Bolsonaro;FATURAR;1;0;0
Bolsonaro;AFASTAMENTO;4;0;0
Bolsonaro;EXCETO;3;0;0
Bolsonaro;PERGUNTANDO;2;0;0
Bolsonaro;INTIMIDADE;1;0;0
Bolsonaro;INDICAR;1;0;0
Bolsonaro;CARGOS;16;0;0
Bolsonaro;ACOMPANHEM;1;0;0
Bolsonaro;ENTREVISTAS;3;0;0
Bolsonaro;PETROPOLIS;1;0;0
Bolsonaro;CHEGASSE;1;0;0
Bolsonaro;ASIATICOS;1;0;0
Bolsonaro;SUCEDIDAS;1;0;0
Bolsonaro;SALTO;2;0;0
Bolsonaro;ANTECIPACAO;2;0;0
Bolsonaro;APOSENTADOS;5;0;0
Bolsonaro;PENSIONISTAS;2;0;0
Bolsonaro;PROPORCIONA;1;0;0
Bolsonaro;PREVISIBILIDADE;2;0;0
Bolsonaro;SUPREMO;3;0;0
Bolsonaro;EVANGELICO;1;0;0
Bolsonaro;BRAVO;1;0;0
Bolsonaro;REFLEXO;3;0;0
Bolsonaro;REINA;1;0;0
Bolsonaro;HIDRICAS;1;0;0
Bolsonaro;MOBILIDADE;2;0;0
Bolsonaro;CAMINHADAS;1;0;0
Bolsonaro;MEIER;1;0;0
Bolsonaro;MARINHEIRO;1;0;0
Bolsonaro;REVISAREMOS;2;0;0
Bolsonaro;REAVALIAREMOS;1;0;0
Bolsonaro;SECOM;3;0;0
Bolsonaro;ESQUERDAR;1;0;0
Bolsonaro;RELATIVIZAR;2;0;0
Bolsonaro;MANIPULAM;1;0;0
Bolsonaro;CARENTES;3;0;0
Bolsonaro;CONVIDADO;5;0;0
Bolsonaro;COMPANHIA;7;0;0
Bolsonaro;METALURGIA;1;0;0
Bolsonaro;NIOBIO;9;0;0
Bolsonaro;DIVULGUE;3;0;0
Bolsonaro;IDENTIFICA;1;0;0
Bolsonaro;FGV;4;0;0
Bolsonaro;APONTA;6;0;0
Bolsonaro;SAIMOS;1;0;0
Bolsonaro;ASSALTADO;2;0;0
Bolsonaro;INDIGNADA;1;0;0
Bolsonaro;MORRO;2;0;0
Bolsonaro;PISTOLA;2;0;0
Bolsonaro;ENCONTRADOS;2;0;0
Bolsonaro;APARECEU;2;0;0
Bolsonaro;MORTO;5;0;0
Bolsonaro;APARTAMENTOS;2;0;0
Bolsonaro;LUXO;1;0;0
Bolsonaro;IATES;1;0;0
Bolsonaro;FAZENDAS;1;0;0
Bolsonaro;ABRIR;10;0;0
Bolsonaro;ROBO;2;0;0
Bolsonaro;DETECTADO;1;0;0
Bolsonaro;ESTRELA;1;0;0
Bolsonaro;ARMAR;1;0;0
Bolsonaro;PROIBIR;4;0;0
Bolsonaro;GAMES;1;0;0
Bolsonaro;BAIXISSIMO;2;0;0
Bolsonaro;META;9;0;0
Bolsonaro;TORNANDO;2;0;0
Bolsonaro;CARROSCHEFE;1;0;0
Bolsonaro;EVASIVA;1;0;0
Bolsonaro;FAVELAS;1;0;0
Bolsonaro;INTERNA;3;0;0
Bolsonaro;VIRAM;3;0;0
Bolsonaro;SURTIRAM;1;0;0
Bolsonaro;EFEITO;3;0;0
Bolsonaro;SAUDA;1;0;0
Bolsonaro;CARTORIOS;1;0;0
Bolsonaro;OBITOS;1;0;0
Bolsonaro;LAPSO;1;0;0
Bolsonaro;FALECIDO;2;0;0
Bolsonaro;PREVISTA;4;0;0
Bolsonaro;PROMOVENDO;2;0;0
Bolsonaro;ROTULEOS;1;0;0
Bolsonaro;IDOS;1;0;0
Bolsonaro;FLEXOES;3;0;0
Bolsonaro;PRORROGA;1;0;0
Bolsonaro;CONCORDA;5;0;0
Bolsonaro;DIVIDIRA;1;0;0
Bolsonaro;CAVALARIA;2;0;0
Bolsonaro;ENTENDE;3;0;0
Bolsonaro;JUN;1;0;0
Bolsonaro;PASSADOS;4;0;0
Bolsonaro;DEFINITIVO;3;0;0
Bolsonaro;EXINTEGRANTE;5;0;0
Bolsonaro;SEPULTADO;1;0;0
Bolsonaro;ESTIVEREM;2;0;0
Bolsonaro;REFEITORIO;1;0;0
Bolsonaro;MATHEUS;1;0;0
Bolsonaro;TONELLO;1;0;0
Bolsonaro;BOLSI;1;0;0
Bolsonaro;VAGAO;1;0;0
Bolsonaro;TRANSPORTAR;1;0;0
Bolsonaro;CAMINHAO;2;0;0
Bolsonaro;CARREGAR;1;0;0
Bolsonaro;GRAOS;1;0;0
Bolsonaro;NECESSARIOS;4;0;0
Bolsonaro;VIAS;2;0;0
Bolsonaro;FACILITAR;3;0;0
Bolsonaro;ENSINADO;1;0;0
Bolsonaro;TRABALHISTAS;1;0;0
Bolsonaro;CLAUSULAS;2;0;0
Bolsonaro;PETREAS;2;0;0
Bolsonaro;CONSTITUITE;1;0;0
Bolsonaro;MODIFICALOS;1;0;0
Bolsonaro;GARANTIDOS;1;0;0
Bolsonaro;BOATOS;2;0;0
Bolsonaro;DECLARADAMENTE;1;0;0
Bolsonaro;DESCASO;4;0;0
Bolsonaro;SOFRIDAS;1;0;0
Bolsonaro;PERSEGUIDOS;1;0;0
Bolsonaro;DESRESPEITADO;1;0;0
Bolsonaro;FRASES;3;0;0
Bolsonaro;REPRESENTANDO;4;0;0
Bolsonaro;EXTREMACORRUPCAO;1;0;0
Bolsonaro;IMPORTAR;2;0;0
Bolsonaro;NIVEIS;1;0;0
Bolsonaro;DESFAZ;1;0;0
Bolsonaro;DESESTABILIZAR;2;0;0
Bolsonaro;AGRADA;1;0;0
Bolsonaro;DEFINITIVAS;1;0;0
Bolsonaro;POCOS;1;0;0
Bolsonaro;ARTESIANOS;1;0;0
Bolsonaro;GOVERNADO;3;0;0
Bolsonaro;ASSASSINADOS;4;0;0
Bolsonaro;BENEFICA;1;0;0
Bolsonaro;ACOUGUE;2;0;0
